file_path,thumbnail,width,height,order,set_key
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f120-i03-p0012.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f120-i03-p0012.jpg,1527,2048,12,dra037-s01-b010-f120-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f120-i03-p0013.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f120-i03-p0013.jpg,1499,2048,13,dra037-s01-b010-f120-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f120-i03-p0014.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f120-i03-p0014.jpg,1507,2048,14,dra037-s01-b010-f120-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f120-i03-p0015.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f120-i03-p0015.jpg,1475,2048,15,dra037-s01-b010-f120-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f120-i03-p0016.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f120-i03-p0016.jpg,2048,1405,16,dra037-s01-b010-f120-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f120-i03-p0017.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f120-i03-p0017.jpg,2048,1407,17,dra037-s01-b010-f120-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f120-i03-p0018.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f120-i03-p0018.jpg,1533,2048,18,dra037-s01-b010-f120-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f120-i03-p0019.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f120-i03-p0019.jpg,1527,2048,19,dra037-s01-b010-f120-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f120-i03-p0020.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f120-i03-p0020.jpg,1526,2048,20,dra037-s01-b010-f120-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f120-i03-p0021.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f120-i03-p0021.jpg,1532,2048,21,dra037-s01-b010-f120-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f120-i03-p0022.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f120-i03-p0022.jpg,1524,2048,22,dra037-s01-b010-f120-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f120-i03-p0023.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f120-i03-p0023.jpg,1526,2048,23,dra037-s01-b010-f120-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f120-i03-p0024.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f120-i03-p0024.jpg,1532,2048,24,dra037-s01-b010-f120-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f120-i03-p0025.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f120-i03-p0025.jpg,1530,2048,25,dra037-s01-b010-f120-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f120-i03-p0026.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f120-i03-p0026.jpg,1535,2048,26,dra037-s01-b010-f120-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f120-i03-p0027.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f120-i03-p0027.jpg,1530,2048,27,dra037-s01-b010-f120-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f120-i03-p0028.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f120-i03-p0028.jpg,1529,2048,28,dra037-s01-b010-f120-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f120-i03-p0029.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f120-i03-p0029.jpg,1528,2048,29,dra037-s01-b010-f120-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f120-i03-p0030.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f120-i03-p0030.jpg,1537,2048,30,dra037-s01-b010-f120-i03
