file_path,thumbnail,width,height,order,set_key
http://hcremacmini01.library.yale.edu/images/dra037-s01-b003-f048-i04-p0019.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b003-f048-i04-p0019.jpg,1355,2048,19,dra037-s01-b003-f048-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b003-f048-i04-p0020.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b003-f048-i04-p0020.jpg,1367,2048,20,dra037-s01-b003-f048-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b003-f048-i04-p0021.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b003-f048-i04-p0021.jpg,1357,2048,21,dra037-s01-b003-f048-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b003-f048-i04-p0022.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b003-f048-i04-p0022.jpg,1365,2048,22,dra037-s01-b003-f048-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b003-f048-i04-p0023.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b003-f048-i04-p0023.jpg,1357,2048,23,dra037-s01-b003-f048-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b003-f048-i04-p0024.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b003-f048-i04-p0024.jpg,1366,2048,24,dra037-s01-b003-f048-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b003-f048-i04-p0025.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b003-f048-i04-p0025.jpg,1363,2048,25,dra037-s01-b003-f048-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b003-f048-i04-p0026.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b003-f048-i04-p0026.jpg,1360,2048,26,dra037-s01-b003-f048-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b003-f048-i04-p0027.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b003-f048-i04-p0027.jpg,1361,2048,27,dra037-s01-b003-f048-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b003-f048-i04-p0028.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b003-f048-i04-p0028.jpg,1365,2048,28,dra037-s01-b003-f048-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b003-f048-i04-p0029.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b003-f048-i04-p0029.jpg,1357,2048,29,dra037-s01-b003-f048-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b003-f048-i04-p0030.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b003-f048-i04-p0030.jpg,1368,2048,30,dra037-s01-b003-f048-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b003-f048-i04-p0031.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b003-f048-i04-p0031.jpg,1362,2048,31,dra037-s01-b003-f048-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b003-f048-i04-p0032.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b003-f048-i04-p0032.jpg,1372,2048,32,dra037-s01-b003-f048-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b003-f048-i04-p0033.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b003-f048-i04-p0033.jpg,1346,2048,33,dra037-s01-b003-f048-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b003-f048-i04-p0034.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b003-f048-i04-p0034.jpg,1375,2048,34,dra037-s01-b003-f048-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b003-f048-i04-p0035.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b003-f048-i04-p0035.jpg,1348,2048,35,dra037-s01-b003-f048-i04
